,ReplicaID,AppID,TickCount,ColumnRevisionID
,a4699505-285c-418f-991e-fd5425838896,1,0,1
,db8f9fa7-bacc-48a1-8e03-a5b6d75d29e7,2,0,1
,96446a2b-41ec-45b2-8bef-62a154b71ed1,3,0,1
,18d91abd-d57b-440f-a702-d92cc168ea1a,4,0,1
