,ServerTargetID,ServerTargetPrimaryUrl,ServerInfo,ServerTargetAlternateUrl1,ServerTargetAlternateUrl2,ServerTargetAlternateUrl3,ServerTargetAlternateUrl4,ServerTargetAlternateUrl5,ColumnRevisionID
,5c4be168-4488-42c4-806c-708acf756c9f,,,https://d.docs.live.net,,,,,1
