,ReplicaID,AppID,TickCount,ColumnRevisionID
,0760e478-76a7-460b-a8e0-06a1567c7d5c,1,0,1
,cd058759-5024-420f-99b2-ef7f4cd0bd81,2,0,1
,8fa24a23-fc1f-44ed-96c4-e6af59a84b17,3,0,1
,d8b14e98-4335-43b4-bf05-1322c05697b9,4,0,1
