,ReplicaID,AppID,TickCount,ColumnRevisionID
,5c13bb1d-9307-441a-91d4-11cdaed5feb1,1,0,1
,d5aa4e48-2dcd-4cb5-97e6-4198b52ab618,2,0,1
,fb2a439b-3c0c-4d1d-8948-ebba09299e13,3,0,1
,5581ccb1-061a-4003-b87c-3fb87d23c2a9,4,0,1
