,ServerTargetID,ServerTargetPrimaryUrl,ServerInfo,ServerTargetAlternateUrl1,ServerTargetAlternateUrl2,ServerTargetAlternateUrl3,ServerTargetAlternateUrl4,ServerTargetAlternateUrl5,ColumnRevisionID
,83219746-f8f8-4ab2-8af4-ba17d5c07dc4,,,https://d.docs.live.net,,,,,1
