,ReplicaID,AppID,TickCount,ColumnRevisionID
,69a30588-e713-467a-999b-bd179c8d391d,1,0,1
,790f69a9-242b-4182-9a20-ea7a651283f5,2,0,1
,4c878680-a344-47b9-9ef2-eb5b7ae3268d,3,0,1
,42a19d07-c21d-427a-80db-cf31ef87a5b4,4,0,1
