,ServerTargetID,ServerTargetPrimaryUrl,ServerInfo,ServerTargetAlternateUrl1,ServerTargetAlternateUrl2,ServerTargetAlternateUrl3,ServerTargetAlternateUrl4,ServerTargetAlternateUrl5,ColumnRevisionID
,f504e818-ca93-4182-a8e7-990c3fd870b4,,,https://d.docs.live.net,,,,,1
