,FileCachePropertyRowID,CacheID,FGlobalSyncEnabled,FGlobalThrottleEnabled,LastErrorBalloonTime,CriticalDialogDisplayedOnClose,ServerReachableVersion,FServerDirtyVersion,FPendingUploadVersion,FPendingReleaseLockVersion,SchemaVersion,ColumnRevisionID,MigrationStatus,MigrationOutputDirectory
,06ca7bda-2d88-4700-95b3-b4dfb24bebd4,602bf709-70eb-4cd5-b5b0-6662dd986965,-1,,,,,,2,,313,7,,
