,ReplicaID,AppID,TickCount,ColumnRevisionID
,a0cbf982-db2e-4c1c-9789-7660442b6ee1,1,0,1
,a6fcb26c-4b42-47c3-84c4-4024db69d8eb,2,0,1
,0476ef1b-17c3-410b-8d28-df00a94fac20,3,0,1
,f84759a4-c15d-44e4-8b06-93c7578aea42,4,0,1
