,ReplicaID,AppID,TickCount,ColumnRevisionID
,c67b5b12-5465-4996-9cf5-755a480cbd61,1,0,1
,ca1a27a8-9c0a-41b4-9b04-1214f3b8f4b8,2,0,1
,d9a18f5c-2795-4afc-ad98-c7c630c34fd3,3,0,1
,57e9e3f8-a98d-4b71-bcb2-cbdc8f8f248a,4,0,1
