,ReplicaID,AppID,TickCount,ColumnRevisionID
,c9d4d755-49b8-4f0f-8378-4ba71322b022,1,0,1
,76d7cb49-937e-40fc-8b11-137363b0a4b9,2,0,1
,00defa25-ced2-40aa-bde9-aa7c670ede2f,3,0,1
,17c965c9-29e5-48dd-9a1b-43a8f96c5c3a,4,0,1
