,ReplicaID,AppID,TickCount,ColumnRevisionID
,43831069-49c9-44b5-9e6a-1329b4d6e743,1,0,1
,45eac0f2-3a16-4a53-9643-511659d72b1e,2,0,1
,8c56cc9d-25e4-4d74-9363-5e5efa660419,3,0,1
,099675a1-cfca-4b20-ba17-c87246cbade3,4,0,1
