,ReplicaID,AppID,TickCount,ColumnRevisionID
,d04cd52e-7dde-4d7a-a333-6a2c7d448555,1,0,1
,9b3f9f35-9df5-485b-8d01-2d6e3a8a1aef,2,0,1
,3a9186a7-a9dd-43fc-8fd9-b89194ac159e,3,0,1
,146d7f9f-012b-4289-9926-15fda5a75f96,4,0,1
