,ReplicaID,AppID,TickCount,ColumnRevisionID
,499093db-7bf0-4545-9ca9-0abb7fac0746,1,0,1
,aed8d236-4380-4ed7-b291-83eadf5ecb2b,2,0,1
,929574a3-f191-4cd9-8dc5-38cee07038fd,3,0,1
,45c50501-2d97-4d64-9879-39d6dbc95a7f,4,0,1
