,ReplicaID,AppID,TickCount,ColumnRevisionID
,6754716c-e185-4796-a125-79c31eb42d28,1,0,1
,51a4eb27-da89-4514-85da-0c66d47ef064,2,0,1
,e20ff6a0-ee9b-4a50-80bb-25117c392aad,3,0,1
,d728cbd7-3d0b-477b-8429-84dc4136a306,4,0,1
