,ReplicaID,AppID,TickCount,ColumnRevisionID
,b0879eed-cf3c-43c2-b352-f88f75e4336a,1,0,1
,06d4ee5a-e247-4827-b9e8-8d4a70f585ba,2,0,1
,d87f04b3-877d-451d-b464-99158a749b1e,3,0,1
,7004147f-7659-472d-8d68-ed7ca6c7c0b6,4,0,1
