,ReplicaID,AppID,TickCount,ColumnRevisionID
,867b3217-6b72-404f-9488-1c52fac41bf6,1,0,1
,28f908f0-b3ec-4b23-a7dd-e781dc3af88b,2,0,1
,1a48ba52-0f6c-4303-9e9d-df241a3bc528,3,0,1
,2c71aba4-bd9f-4639-a2c7-b7ab63fcce48,4,0,1
