,ReplicaID,AppID,TickCount,ColumnRevisionID
,fe3ee857-96ef-4788-86fe-2ba60967138c,1,0,1
,1b90c31d-b6bb-4abd-aed5-2fbe17faf0b4,2,0,1
,87d88784-0789-41d4-96a2-7ba675e61a82,3,0,1
,2786764c-41f4-4fc0-b143-8df48d6c48e6,4,0,1
