,ReplicaID,AppID,TickCount,ColumnRevisionID
,2b535137-5011-4e64-a296-9548e147d1b1,1,0,1
,e41e8fcb-f7ee-427b-b234-84fa2458a4da,2,0,1
,bedb863f-b7f7-421f-88d1-f1fe8ac1b772,3,0,1
,46c4c5f1-bfb7-4238-931b-c74d7fed235f,4,0,1
