,ReplicaID,AppID,TickCount,ColumnRevisionID
,06e84e49-6e80-4eae-a609-c4ae6631a8aa,1,0,1
,b759ceb6-ed80-4c52-beb1-0bc11a69cf88,2,0,1
,3bf5aec3-a6dc-4ad9-b1cd-7e765a61474e,3,0,1
,8eca33d2-c2eb-4845-9832-f63388a6c528,4,0,1
