,ReplicaID,AppID,TickCount,ColumnRevisionID
,643933f7-5a4a-4040-bca2-df0a3f0df750,1,0,1
,a6683c0f-f0c7-4703-a5b6-83a5658a5d0d,2,0,1
,48c9c329-330a-4d24-a807-1b78c8f4c738,3,0,1
,e6dceb4c-3928-4a75-bcd0-61603d154838,4,0,1
