,ReplicaID,AppID,TickCount,ColumnRevisionID
,1b11b1bd-e2dd-4640-bce6-471c04a3682d,1,0,1
,da1820f9-b0b7-49b7-8b07-79e25123aa3e,2,0,1
,5b83652e-5bbf-4e13-b949-27df482e2f8c,3,0,1
,440f943f-35b2-4f82-83c8-58f870c0d922,4,0,1
