,ReplicaID,AppID,TickCount,ColumnRevisionID
,869797cf-0fd4-474d-a8af-b102c0afe961,1,0,1
,dcc0d5d2-d7b6-40e1-b5ed-054ccb7d0024,2,0,1
,caff8a0a-98af-420b-8ec4-a6b915d51bb1,3,0,1
,f9558a6d-e061-4d0c-9f5f-bb895f6b0253,4,0,1
